ativo_objeto,ticker_opcao,tipo,strike,vencimento,dte,categoria_vencimento,ultimo_preco,liquidez_score,cenario,estruturas_sugeridas,score,status,motivo
VALE3,VALER105,PUT,105.68,2026-06-19,23,CURTO,22.05,35.6,LATERALIDADE,Monitorar — Iron Condor futuro,45.7,MONITORAR_NO_RTD,Liquidez score 35.6 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALES785,PUT,75.15,2026-07-17,51,MEDIO,0.65,52.2,LATERALIDADE,Monitorar — Iron Condor futuro,45.7,MONITORAR_NO_RTD,Liquidez score 52.2 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEG961,CALL,96.15,2026-07-17,51,MEDIO,0.47,52.3,LATERALIDADE,Monitorar — Iron Condor futuro,45.7,MONITORAR_NO_RTD,Liquidez score 52.3 ≥ 30 — monitorar confirmação via RTD.
GGBR4,GGBRU198,PUT,19.71,2026-09-18,114,LONGO,0.66,35.6,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",45.7,MONITORAR_NO_RTD,Liquidez score 35.6 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEG926,CALL,92.65,2026-07-17,51,MEDIO,0.9,52.2,LATERALIDADE,Monitorar — Iron Condor futuro,45.7,MONITORAR_NO_RTD,Liquidez score 52.2 ≥ 30 — monitorar confirmação via RTD.
WEGE3,WEGEL497,CALL,48.04,2026-12-18,205,EXTRA_LONGO,6.64,52.4,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",45.7,MONITORAR_NO_RTD,Liquidez score 52.4 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALES886,PUT,88.65,2026-07-17,51,MEDIO,6.38,35.8,LATERALIDADE,Monitorar — Iron Condor futuro,45.7,MONITORAR_NO_RTD,Liquidez score 35.8 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEI906,CALL,90.65,2026-09-18,114,LONGO,2.87,35.7,LATERALIDADE,Monitorar — Iron Condor futuro,45.7,MONITORAR_NO_RTD,Liquidez score 35.7 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRJ401,CALL,40.13,2026-10-16,142,LONGO,8.35,35.8,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.7,MONITORAR_NO_RTD,Liquidez score 35.8 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRV375,PUT,36.17,2026-10-16,142,LONGO,0.84,35.7,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.7,MONITORAR_NO_RTD,Liquidez score 35.7 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRU15,PUT,40.36,2027-09-17,478,EXTRA_LONGO,2.28,52.3,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.7,MONITORAR_NO_RTD,Liquidez score 52.3 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEJ608,CALL,55.9,2026-10-16,142,LONGO,28.68,69.0,LATERALIDADE,Monitorar — Iron Condor futuro,45.7,MONITORAR_NO_RTD,Liquidez score 69.0 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOQ510W5,PUT,51.0,2026-05-29,2,CURTO,0.02,35.3,LATERALIDADE,Monitorar — Iron Condor futuro,45.6,MONITORAR_NO_RTD,Liquidez score 35.3 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRW399,PUT,39.43,2026-11-19,176,LONGO,1.49,35.4,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.6,MONITORAR_NO_RTD,Liquidez score 35.4 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRW191,PUT,19.18,2026-11-19,176,LONGO,0.05,35.2,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.6,MONITORAR_NO_RTD,Liquidez score 35.2 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRJ347,CALL,32.88,2026-10-16,142,LONGO,14.95,35.5,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.6,MONITORAR_NO_RTD,Liquidez score 35.5 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRO592,PUT,59.21,2027-03-19,296,EXTRA_LONGO,11.1,52.1,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.6,MONITORAR_NO_RTD,Liquidez score 52.1 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRU377,PUT,37.73,2026-09-18,114,LONGO,0.67,35.5,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.6,MONITORAR_NO_RTD,Liquidez score 35.5 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF565W2,CALL,56.5,2026-06-12,16,CURTO,26.83,35.3,LATERALIDADE,Monitorar — Iron Condor futuro,45.6,MONITORAR_NO_RTD,Liquidez score 35.3 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRO387,PUT,38.75,2028-03-17,660,EXTRA_LONGO,1.64,52.1,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.6,MONITORAR_NO_RTD,Liquidez score 52.1 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOF910,CALL,91.0,2026-06-19,23,CURTO,0.06,34.9,LATERALIDADE,Monitorar — Iron Condor futuro,45.5,MONITORAR_NO_RTD,Liquidez score 34.9 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF409,CALL,40.93,2026-06-19,23,CURTO,41.57,35.1,LATERALIDADE,Monitorar — Iron Condor futuro,45.5,MONITORAR_NO_RTD,Liquidez score 35.1 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRX384,PUT,38.43,2026-12-18,205,EXTRA_LONGO,1.49,51.5,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.5,MONITORAR_NO_RTD,Liquidez score 51.5 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF60,CALL,55.68,2026-06-19,23,CURTO,26.94,35.0,LATERALIDADE,Monitorar — Iron Condor futuro,45.5,MONITORAR_NO_RTD,Liquidez score 35.0 ≥ 30 — monitorar confirmação via RTD.
BBAS3,BBASV124,PUT,123.77,2026-10-16,142,LONGO,93.72,34.9,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",45.5,MONITORAR_NO_RTD,Liquidez score 34.9 ≥ 30 — monitorar confirmação via RTD.
B3SA3,B3SAL140,CALL,13.39,2026-12-18,205,EXTRA_LONGO,4.11,35.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",45.5,MONITORAR_NO_RTD,Liquidez score 35.0 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRV332,PUT,31.38,2026-10-16,142,LONGO,0.29,34.9,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.5,MONITORAR_NO_RTD,Liquidez score 34.9 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRL414,CALL,40.93,2026-12-18,205,EXTRA_LONGO,9.1,34.9,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.5,MONITORAR_NO_RTD,Liquidez score 34.9 ≥ 30 — monitorar confirmação via RTD.
BBDC4,BBDCJ206,CALL,20.62,2026-10-16,142,LONGO,1.48,35.1,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",45.5,MONITORAR_NO_RTD,Liquidez score 35.1 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEG946,CALL,94.65,2026-07-17,51,MEDIO,0.66,51.8,LATERALIDADE,Monitorar — Iron Condor futuro,45.5,MONITORAR_NO_RTD,Liquidez score 51.8 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOR540,PUT,54.0,2026-06-19,23,CURTO,0.19,34.9,LATERALIDADE,Monitorar — Iron Condor futuro,45.5,MONITORAR_NO_RTD,Liquidez score 34.9 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF10,CALL,100.4,2026-06-19,23,CURTO,0.03,34.5,LATERALIDADE,Monitorar — Iron Condor futuro,45.4,MONITORAR_NO_RTD,Liquidez score 34.5 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEK630,CALL,59.65,2026-11-19,176,LONGO,25.63,68.0,LATERALIDADE,Monitorar — Iron Condor futuro,45.4,MONITORAR_NO_RTD,Liquidez score 68.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEC835,CALL,83.54,2027-03-19,296,EXTRA_LONGO,16.82,34.6,LATERALIDADE,Monitorar — Iron Condor futuro,45.4,MONITORAR_NO_RTD,Liquidez score 34.6 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRK450,CALL,38.68,2026-11-19,176,LONGO,8.85,34.6,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.4,MONITORAR_NO_RTD,Liquidez score 34.6 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRM480,PUT,47.46,2028-01-21,604,EXTRA_LONGO,3.32,34.8,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.4,MONITORAR_NO_RTD,Liquidez score 34.8 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF716W4,CALL,71.68,2026-06-26,30,CURTO,15.45,34.6,LATERALIDADE,Monitorar — Iron Condor futuro,45.4,MONITORAR_NO_RTD,Liquidez score 34.6 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOI100,CALL,100.0,2026-09-18,114,LONGO,0.55,68.0,LATERALIDADE,Monitorar — Iron Condor futuro,45.4,MONITORAR_NO_RTD,Liquidez score 68.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF700,CALL,66.68,2026-06-19,23,CURTO,16.52,34.6,LATERALIDADE,Monitorar — Iron Condor futuro,45.4,MONITORAR_NO_RTD,Liquidez score 34.6 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOS610,PUT,61.0,2026-07-17,51,MEDIO,1.19,50.9,LATERALIDADE,Monitorar — Iron Condor futuro,45.3,MONITORAR_NO_RTD,Liquidez score 50.9 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRW404,PUT,39.93,2026-11-19,176,LONGO,1.7,34.3,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.3,MONITORAR_NO_RTD,Liquidez score 34.3 ≥ 30 — monitorar confirmação via RTD.
GGBR4,GGBRL216,CALL,21.53,2026-12-18,205,EXTRA_LONGO,3.63,51.0,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",45.3,MONITORAR_NO_RTD,Liquidez score 51.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALES745,PUT,71.15,2026-07-17,51,MEDIO,0.32,50.9,LATERALIDADE,Monitorar — Iron Condor futuro,45.3,MONITORAR_NO_RTD,Liquidez score 50.9 ≥ 30 — monitorar confirmação via RTD.
BBDC4,BBDCS20,PUT,18.97,2027-07-16,415,EXTRA_LONGO,1.6,34.4,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",45.3,MONITORAR_NO_RTD,Liquidez score 34.4 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOG610W2,CALL,61.0,2026-07-10,44,MEDIO,8.74,50.6,LATERALIDADE,Monitorar — Iron Condor futuro,45.2,MONITORAR_NO_RTD,Liquidez score 50.6 ≥ 30 — monitorar confirmação via RTD.
SUZB3,SUZBJ511,CALL,51.13,2026-10-16,142,LONGO,3.11,33.9,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",45.2,MONITORAR_NO_RTD,Liquidez score 33.9 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOS595,PUT,59.5,2026-07-17,51,MEDIO,1.07,50.7,LATERALIDADE,Monitorar — Iron Condor futuro,45.2,MONITORAR_NO_RTD,Liquidez score 50.7 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRI380,CALL,36.19,2026-09-18,114,LONGO,12.11,33.9,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.2,MONITORAR_NO_RTD,Liquidez score 33.9 ≥ 30 — monitorar confirmação via RTD.
BBAS3,BBASM224,PUT,22.43,2027-01-15,233,EXTRA_LONGO,1.86,34.1,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",45.2,MONITORAR_NO_RTD,Liquidez score 34.1 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRV37,PUT,35.67,2026-10-16,142,LONGO,0.95,34.1,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.2,MONITORAR_NO_RTD,Liquidez score 34.1 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEL563,CALL,52.96,2026-12-18,205,EXTRA_LONGO,38.6,84.0,LATERALIDADE,Monitorar — Iron Condor futuro,45.2,MONITORAR_NO_RTD,Liquidez score 84.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF636,CALL,63.68,2026-06-19,23,CURTO,19.3,33.8,LATERALIDADE,Monitorar — Iron Condor futuro,45.1,MONITORAR_NO_RTD,Liquidez score 33.8 ≥ 30 — monitorar confirmação via RTD.
SUZB3,SUZBN643,PUT,64.38,2027-02-19,268,EXTRA_LONGO,17.24,50.2,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",45.1,MONITORAR_NO_RTD,Liquidez score 50.2 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOF470,CALL,47.0,2026-06-19,23,CURTO,21.02,33.7,LATERALIDADE,Monitorar — Iron Condor futuro,45.1,MONITORAR_NO_RTD,Liquidez score 33.7 ≥ 30 — monitorar confirmação via RTD.
BBAS3,BBASL279,CALL,27.66,2027-12-17,569,EXTRA_LONGO,2.1,50.2,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",45.1,MONITORAR_NO_RTD,Liquidez score 50.2 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALER705,PUT,67.18,2026-06-19,23,CURTO,0.06,33.8,LATERALIDADE,Monitorar — Iron Condor futuro,45.1,MONITORAR_NO_RTD,Liquidez score 33.8 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOR375,PUT,37.5,2026-06-19,23,CURTO,0.08,33.8,LATERALIDADE,Monitorar — Iron Condor futuro,45.1,MONITORAR_NO_RTD,Liquidez score 33.8 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF394,CALL,39.43,2026-06-19,23,CURTO,43.63,33.6,LATERALIDADE,Monitorar — Iron Condor futuro,45.1,MONITORAR_NO_RTD,Liquidez score 33.6 ≥ 30 — monitorar confirmação via RTD.
CMIG4,CMIGJ144,CALL,14.24,2026-10-16,142,LONGO,0.22,33.6,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",45.1,MONITORAR_NO_RTD,Liquidez score 33.6 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRC15,CALL,14.46,2028-03-17,660,EXTRA_LONGO,37.0,50.3,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.1,MONITORAR_NO_RTD,Liquidez score 50.3 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRX379,PUT,37.43,2026-12-18,205,EXTRA_LONGO,1.35,50.4,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.1,MONITORAR_NO_RTD,Liquidez score 50.4 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOH600,CALL,60.0,2026-08-21,86,MEDIO,8.44,50.4,LATERALIDADE,Monitorar — Iron Condor futuro,45.1,MONITORAR_NO_RTD,Liquidez score 50.4 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEW926,PUT,92.65,2026-11-19,176,LONGO,9.11,66.7,LATERALIDADE,Monitorar — Iron Condor futuro,45.0,MONITORAR_NO_RTD,Liquidez score 66.7 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRK340,CALL,27.68,2026-11-19,176,LONGO,21.91,33.2,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",45.0,MONITORAR_NO_RTD,Liquidez score 33.2 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOR555,PUT,55.5,2026-06-19,23,CURTO,0.23,33.4,LATERALIDADE,Monitorar — Iron Condor futuro,45.0,MONITORAR_NO_RTD,Liquidez score 33.4 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRK325,CALL,31.65,2027-11-19,541,EXTRA_LONGO,21.59,49.6,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",44.9,MONITORAR_NO_RTD,Liquidez score 49.6 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEG936,CALL,93.65,2026-07-17,51,MEDIO,0.75,49.8,LATERALIDADE,Monitorar — Iron Condor futuro,44.9,MONITORAR_NO_RTD,Liquidez score 49.8 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEF25,CALL,20.43,2026-06-19,23,CURTO,62.62,33.0,LATERALIDADE,Monitorar — Iron Condor futuro,44.9,MONITORAR_NO_RTD,Liquidez score 33.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEL809,CALL,80.96,2026-12-18,205,EXTRA_LONGO,10.2,66.3,LATERALIDADE,Monitorar — Iron Condor futuro,44.9,MONITORAR_NO_RTD,Liquidez score 66.3 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALES102,PUT,102.15,2026-07-17,51,MEDIO,17.26,49.7,LATERALIDADE,Monitorar — Iron Condor futuro,44.9,MONITORAR_NO_RTD,Liquidez score 49.7 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRU392,PUT,39.23,2026-09-18,114,LONGO,0.85,33.0,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",44.9,MONITORAR_NO_RTD,Liquidez score 33.0 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOF590,CALL,59.0,2026-06-19,23,CURTO,10.4,32.5,LATERALIDADE,Monitorar — Iron Condor futuro,44.8,MONITORAR_NO_RTD,Liquidez score 32.5 ≥ 30 — monitorar confirmação via RTD.
WEGE3,WEGEL407,CALL,39.04,2026-12-18,205,EXTRA_LONGO,12.62,32.6,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",44.8,MONITORAR_NO_RTD,Liquidez score 32.6 ≥ 30 — monitorar confirmação via RTD.
WEGE3,WEGEK541,CALL,54.03,2026-11-19,176,LONGO,5.67,32.6,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",44.8,MONITORAR_NO_RTD,Liquidez score 32.6 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEG565,CALL,53.15,2026-07-17,51,MEDIO,31.7,49.2,LATERALIDADE,Monitorar — Iron Condor futuro,44.8,MONITORAR_NO_RTD,Liquidez score 49.2 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBL13,CALL,36.33,2027-12-17,569,EXTRA_LONGO,11.0,32.8,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",44.8,MONITORAR_NO_RTD,Liquidez score 32.8 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBW481,PUT,48.16,2026-11-19,176,LONGO,6.05,32.7,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",44.8,MONITORAR_NO_RTD,Liquidez score 32.7 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEL710,CALL,63.46,2026-12-18,205,EXTRA_LONGO,24.4,82.7,LATERALIDADE,Monitorar — Iron Condor futuro,44.8,MONITORAR_NO_RTD,Liquidez score 82.7 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRX26,PUT,33.11,2027-12-17,569,EXTRA_LONGO,1.02,49.3,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",44.8,MONITORAR_NO_RTD,Liquidez score 49.3 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALES755,PUT,72.15,2026-07-17,51,MEDIO,0.35,49.2,LATERALIDADE,Monitorar — Iron Condor futuro,44.8,MONITORAR_NO_RTD,Liquidez score 49.2 ≥ 30 — monitorar confirmação via RTD.
GGBR4,GGBRE220,CALL,21.2,2027-05-21,359,EXTRA_LONGO,5.23,49.1,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",44.7,MONITORAR_NO_RTD,Liquidez score 49.1 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOR417,PUT,41.75,2026-06-19,23,CURTO,0.07,32.4,LATERALIDADE,Monitorar — Iron Condor futuro,44.7,MONITORAR_NO_RTD,Liquidez score 32.4 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOH665,CALL,66.5,2026-08-21,86,MEDIO,5.31,32.2,LATERALIDADE,Monitorar — Iron Condor futuro,44.7,MONITORAR_NO_RTD,Liquidez score 32.2 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBQ325,PUT,29.07,2027-05-21,359,EXTRA_LONGO,0.36,49.1,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",44.7,MONITORAR_NO_RTD,Liquidez score 49.1 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEK546,CALL,54.65,2026-11-19,176,LONGO,30.0,65.6,LATERALIDADE,Monitorar — Iron Condor futuro,44.7,MONITORAR_NO_RTD,Liquidez score 65.6 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEH814,CALL,81.46,2026-08-21,86,MEDIO,5.7,31.9,LATERALIDADE,Monitorar — Iron Condor futuro,44.6,MONITORAR_NO_RTD,Liquidez score 31.9 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRI404,CALL,39.94,2026-09-18,114,LONGO,11.2,31.9,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",44.6,MONITORAR_NO_RTD,Liquidez score 31.9 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOF482,CALL,48.25,2026-06-19,23,CURTO,19.64,32.1,LATERALIDADE,Monitorar — Iron Condor futuro,44.6,MONITORAR_NO_RTD,Liquidez score 32.1 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOF500,CALL,50.0,2026-06-19,23,CURTO,18.7,31.9,LATERALIDADE,Monitorar — Iron Condor futuro,44.6,MONITORAR_NO_RTD,Liquidez score 31.9 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOF555,CALL,55.5,2026-06-19,23,CURTO,14.3,31.9,LATERALIDADE,Monitorar — Iron Condor futuro,44.6,MONITORAR_NO_RTD,Liquidez score 31.9 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEQ700W5,PUT,70.0,2026-05-29,2,CURTO,0.01,32.1,LATERALIDADE,Monitorar — Iron Condor futuro,44.6,MONITORAR_NO_RTD,Liquidez score 32.1 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOG785,CALL,78.5,2026-07-17,51,MEDIO,1.47,48.7,LATERALIDADE,Monitorar — Iron Condor futuro,44.6,MONITORAR_NO_RTD,Liquidez score 48.7 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOF845,CALL,84.5,2026-06-19,23,CURTO,0.22,32.1,LATERALIDADE,Monitorar — Iron Condor futuro,44.6,MONITORAR_NO_RTD,Liquidez score 32.1 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRL354,CALL,33.22,2026-12-18,205,EXTRA_LONGO,17.25,48.6,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",44.6,MONITORAR_NO_RTD,Liquidez score 48.6 ≥ 30 — monitorar confirmação via RTD.
CMIG4,CMIGI125,CALL,12.54,2026-09-18,114,LONGO,0.36,32.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",44.6,MONITORAR_NO_RTD,Liquidez score 32.0 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEJ589,CALL,58.9,2026-10-16,142,LONGO,24.71,65.3,LATERALIDADE,Monitorar — Iron Condor futuro,44.6,MONITORAR_NO_RTD,Liquidez score 65.3 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBJ365,CALL,32.6,2026-10-16,142,LONGO,9.3,31.8,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",44.5,MONITORAR_NO_RTD,Liquidez score 31.8 ≥ 30 — monitorar confirmação via RTD.
BBDC4,BBDCU350,PUT,32.93,2026-09-18,114,LONGO,11.93,31.7,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",44.5,MONITORAR_NO_RTD,Liquidez score 31.7 ≥ 30 — monitorar confirmação via RTD.
B3SA3,B3SAL13,CALL,12.45,2026-12-18,205,EXTRA_LONGO,7.0,31.8,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",44.5,MONITORAR_NO_RTD,Liquidez score 31.8 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOI462,CALL,46.25,2026-09-18,114,LONGO,21.0,65.0,LATERALIDADE,Monitorar — Iron Condor futuro,44.5,MONITORAR_NO_RTD,Liquidez score 65.0 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOF452,CALL,45.25,2026-06-19,23,CURTO,23.99,31.7,LATERALIDADE,Monitorar — Iron Condor futuro,44.5,MONITORAR_NO_RTD,Liquidez score 31.7 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEU901,PUT,90.15,2026-09-18,114,LONGO,8.19,48.5,LATERALIDADE,Monitorar — Iron Condor futuro,44.5,MONITORAR_NO_RTD,Liquidez score 48.5 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRO16,PUT,37.96,2027-03-19,296,EXTRA_LONGO,1.4,48.3,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",44.5,MONITORAR_NO_RTD,Liquidez score 48.3 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALES926,PUT,92.65,2026-07-17,51,MEDIO,10.17,48.5,LATERALIDADE,Monitorar — Iron Condor futuro,44.5,MONITORAR_NO_RTD,Liquidez score 48.5 ≥ 30 — monitorar confirmação via RTD.
VALE3,VALEI690,CALL,65.65,2026-09-18,114,LONGO,20.8,64.8,LATERALIDADE,Monitorar — Iron Condor futuro,44.4,MONITORAR_NO_RTD,Liquidez score 64.8 ≥ 30 — monitorar confirmação via RTD.
PRIO3,PRIOF860,CALL,86.0,2026-06-19,23,CURTO,0.2,31.2,LATERALIDADE,Monitorar — Iron Condor futuro,44.4,MONITORAR_NO_RTD,Liquidez score 31.2 ≥ 30 — monitorar confirmação via RTD.
ITUB4,ITUBL545,CALL,54.17,2026-12-18,205,EXTRA_LONGO,0.62,48.0,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",44.4,MONITORAR_NO_RTD,Liquidez score 48.0 ≥ 30 — monitorar confirmação via RTD.
GGBR4,GGBRX180,PUT,17.1,2026-12-18,205,EXTRA_LONGO,0.22,48.1,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",44.4,MONITORAR_NO_RTD,Liquidez score 48.1 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRJ271,CALL,27.17,2026-10-16,142,LONGO,20.4,31.4,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",44.4,MONITORAR_NO_RTD,Liquidez score 31.4 ≥ 30 — monitorar confirmação via RTD.
PETR4,PETRK363,CALL,34.93,2026-11-19,176,LONGO,13.1,31.3,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",44.4,MONITORAR_NO_RTD,Liquidez score 31.3 ≥ 30 — monitorar confirmação via RTD.
