ativo_objeto,ticker_opcao,tipo,strike,vencimento,dte,categoria_vencimento,ultimo_preco,vol_media_5d,vol_media_10d,vol_media_21d,negocios_media_5d,variacao_volume,variacao_preco,moneyness,moneyness_cat,liquidez_score,spot,retorno_5d,retorno_21d,retorno_63d,vol_hist_21d,dist_max,dist_min,vol_relativa,tendencia,cenario,estruturas_sugeridas,score,status,motivo,risco_principal,data_analise,ultima_data_cotahist
SUZB3,SUZBG401,CALL,40.13,2026-07-17,51,MEDIO,3.0,5196.25,5196.25,5196.25,13.75,0.0,-0.03537,0.039123,ITM,43.1,41.7,0.0,-0.119324,-0.270086,0.231886,-0.292981,0.015834,-0.29182,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.9,MONITORAR_NO_RTD,Liquidez score 43.1 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
WEGE3,WEGEF486,CALL,48.53,2026-06-19,23,CURTO,0.19,5229.6,17078.0,54275.86,14.8,-0.903648,-0.269231,-0.119514,DEEP_OTM,43.1,42.73,-0.009274,-0.098523,-0.168192,0.360012,-0.209143,0.203662,-0.266394,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.9,MONITORAR_NO_RTD,Liquidez score 43.1 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
VALE3,VALER790W1,PUT,79.0,2026-06-05,9,CURTO,0.37,4275.2,2524.0,2524.0,16.4,0.693819,-0.647619,-0.051899,OTM,42.6,83.1,-0.00479,-0.047237,-0.011773,0.337119,-0.077589,0.664663,-0.15519,LATERAL,LATERALIDADE,Monitorar — Iron Condor futuro,57.8,MONITORAR_NO_RTD,Liquidez score 42.6 ≥ 30 — monitorar confirmação via RTD.,Ruptura da faixa lateral invalida estrutura Iron Condor.,2026-05-27,2026-05-22
RENT3,RENTQ461W5,PUT,46.12,2026-05-29,2,CURTO,3.01,18292.25,18292.25,18292.25,3.75,0.0,1.033784,0.060061,ITM,26.0,43.35,0.008609,-0.141584,-0.173183,0.548057,-0.179443,0.325688,-0.214046,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,AGUARDAR_LIQUIDEZ,Liquidez score 26.0 entre 10 e 30 — aguardar aumento de liquidez.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
RENT3,RENTG355,CALL,35.57,2026-07-17,51,MEDIO,12.8,92160.0,92160.0,92160.0,1.0,0.0,0.0,0.218724,DEEP_ITM,59.3,43.35,0.008609,-0.141584,-0.173183,0.548057,-0.179443,0.325688,-0.214046,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 59.3 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
SUZB3,SUZBT421,PUT,42.13,2026-08-21,86,MEDIO,1.34,586.6,466.29,466.29,2.2,0.258027,-0.028986,0.010207,ATM,9.2,41.7,0.0,-0.119324,-0.270086,0.231886,-0.292981,0.015834,-0.29182,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,DESCARTAR_ILIQUIDA,Liquidez score 9.2 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
SUZB3,SUZBF540,CALL,51.17,2026-06-19,23,CURTO,0.04,4377.4,3514.9,16270.42,61.8,-0.73096,-0.891892,-0.185069,DEEP_OTM,42.6,41.7,0.0,-0.119324,-0.270086,0.231886,-0.292981,0.015834,-0.29182,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 42.6 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
CPLE6,CPLEH15,CALL,15.05,2026-08-21,86,MEDIO,0.84,3364.0,3364.0,3364.0,6.0,0.0,0.0,-0.052492,OTM,26.0,14.26,0.024425,0.153722,0.142628,0.1588,-0.013149,0.627854,0.105696,ALTA_MODERADA,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",57.8,AGUARDAR_LIQUIDEZ,Liquidez score 26.0 entre 10 e 30 — aguardar aumento de liquidez.,Reversão de tendência antes do vencimento.,2026-05-27,2026-05-22
PETR4,PETRF1,CALL,12.73,2026-06-19,23,CURTO,32.56,57490.0,57490.0,57490.0,2.0,0.0,-0.095053,2.494108,DEEP_ITM,42.5,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 42.5 ≥ 30 — monitorar confirmação via RTD.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
WEGE3,WEGER461,PUT,46.03,2026-06-19,23,CURTO,3.1,13856.2,47667.2,36578.0,4.4,-0.621188,0.006494,0.071692,ITM,25.9,42.73,-0.009274,-0.098523,-0.168192,0.360012,-0.209143,0.203662,-0.266394,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,AGUARDAR_LIQUIDEZ,Liquidez score 25.9 entre 10 e 30 — aguardar aumento de liquidez.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
BPAC11,BPACF740,CALL,74.05,2026-06-19,23,CURTO,0.22,4507.6,2992.11,2992.11,10.6,0.506495,-0.75,-0.271708,DEEP_OTM,42.7,53.93,-0.010459,-0.130582,-0.128052,0.281294,-0.161797,0.401143,0.134169,BAIXA_MODERADA,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 42.7 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
WEGE3,WEGEI488,CALL,48.78,2026-09-18,114,LONGO,3.02,2294300.0,2294300.0,2294300.0,4.0,0.0,0.0,-0.124026,DEEP_OTM,76.0,42.73,-0.009274,-0.098523,-0.168192,0.360012,-0.209143,0.203662,-0.266394,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 76.0 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
PETR4,PETRV450,PUT,44.63,2026-10-16,142,LONGO,2.64,28880.4,24244.57,24244.57,2.2,0.191211,-0.12,0.003361,ATM,26.1,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.8,AGUARDAR_LIQUIDEZ,Liquidez score 26.1 entre 10 e 30 — aguardar aumento de liquidez.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
PRIO3,PRIOF645,CALL,64.5,2026-06-19,23,CURTO,5.85,32221.6,127752.3,74719.71,26.8,-0.568767,-0.025,0.060465,ITM,59.3,68.4,-0.005814,0.090909,0.245221,0.348588,-0.051318,1.0,-0.089039,LATERAL,LATERALIDADE,Monitorar — Iron Condor futuro,57.8,CANDIDATA_PROXIMO_PREGAO,Liquidez score 59.3 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Ruptura da faixa lateral invalida estrutura Iron Condor.,2026-05-27,2026-05-22
PRIO3,PRIOF610,CALL,61.0,2026-06-19,23,CURTO,8.45,60228.2,89694.9,88080.62,20.6,-0.316215,-0.05481,0.121311,DEEP_ITM,76.1,68.4,-0.005814,0.090909,0.245221,0.348588,-0.051318,1.0,-0.089039,LATERAL,LATERALIDADE,Monitorar — Iron Condor futuro,57.8,CANDIDATA_PROXIMO_PREGAO,Liquidez score 76.1 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Ruptura da faixa lateral invalida estrutura Iron Condor. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
BPAC11,BPACS494,PUT,49.44,2026-07-17,51,MEDIO,0.76,5094.75,5094.75,5094.75,5.75,0.0,-0.012987,-0.090817,OTM,26.1,53.93,-0.010459,-0.130582,-0.128052,0.281294,-0.161797,0.401143,0.134169,BAIXA_MODERADA,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,AGUARDAR_LIQUIDEZ,Liquidez score 26.1 entre 10 e 30 — aguardar aumento de liquidez.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
PETR4,PETRU422,PUT,41.69,2026-09-18,114,LONGO,1.42,4717.6,3145.2,2710.92,13.0,0.740223,0.775,-0.066923,OTM,42.8,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 42.8 ≥ 30 — monitorar confirmação via RTD.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
HAPV3,HAPVR940,PUT,9.4,2026-06-19,23,CURTO,0.08,4351.2,3822.9,3608.67,59.0,0.205764,-0.619048,-0.281915,DEEP_OTM,42.6,12.05,-0.032129,-0.047431,0.116775,0.804632,-0.7111,3.462963,-0.180459,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 42.6 ≥ 30 — monitorar confirmação via RTD.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
B3SA3,B3SAH172,CALL,17.14,2026-08-21,86,MEDIO,1.25,1957.33,1957.33,1957.33,2.0,0.0,-0.038462,-0.028005,OTM,9.2,16.66,-0.002395,-0.126377,-0.061408,0.377431,-0.160282,0.361111,0.207843,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,DESCARTAR_ILIQUIDA,Liquidez score 9.2 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
BBAS3,BBASF244,CALL,24.1,2026-06-19,23,CURTO,0.04,4147.6,14517.3,59991.33,33.6,-0.930863,-0.2,-0.13112,DEEP_OTM,42.5,20.94,0.011594,-0.105128,-0.208617,0.232023,-0.240754,0.141144,0.054066,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 42.5 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
WEGE3,WEGEF459W1,CALL,45.92,2026-06-05,9,CURTO,0.17,327.0,327.0,327.0,2.25,0.0,-0.862903,-0.069469,OTM,9.2,42.73,-0.009274,-0.098523,-0.168192,0.360012,-0.209143,0.203662,-0.266394,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,DESCARTAR_ILIQUIDA,Liquidez score 9.2 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
SUZB3,SUZBE460W5,CALL,46.0,2026-05-29,2,CURTO,0.04,215.33,215.33,215.33,2.33,0.0,-0.428571,-0.093478,OTM,9.4,41.7,0.0,-0.119324,-0.270086,0.231886,-0.292981,0.015834,-0.29182,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,DESCARTAR_ILIQUIDA,Liquidez score 9.4 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
WEGE3,WEGES474,PUT,45.46,2026-07-17,51,MEDIO,2.8,12278.6,7297.3,3926.33,8.8,2.127243,0.124498,0.060053,ITM,42.6,42.73,-0.009274,-0.098523,-0.168192,0.360012,-0.209143,0.203662,-0.266394,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 42.6 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
PETR4,PETRQ480W5,PUT,47.46,2026-05-29,2,CURTO,3.11,18132.2,17768.1,12009.19,3.8,0.509861,0.306723,0.06279,ITM,26.1,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.8,AGUARDAR_LIQUIDEZ,Liquidez score 26.1 entre 10 e 30 — aguardar aumento de liquidez.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
PETR4,PETRE500W5,CALL,49.46,2026-05-29,2,CURTO,0.03,4190.6,4170.0,3275.69,20.8,0.279304,-0.85,-0.100687,DEEP_OTM,42.5,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 42.5 ≥ 30 — monitorar confirmação via RTD.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
BPAC11,BPACS496,PUT,49.69,2026-07-17,51,MEDIO,0.8,3342.8,1861.7,1716.09,6.0,0.947915,1.0,-0.085329,OTM,26.0,53.93,-0.010459,-0.130582,-0.128052,0.281294,-0.161797,0.401143,0.134169,BAIXA_MODERADA,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,AGUARDAR_LIQUIDEZ,Liquidez score 26.0 entre 10 e 30 — aguardar aumento de liquidez.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
PETR4,PETRS42,PUT,41.96,2026-07-17,51,MEDIO,0.43,3217.4,1887.78,1887.78,6.0,0.704332,0.34375,-0.060057,OTM,25.9,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.8,AGUARDAR_LIQUIDEZ,Liquidez score 25.9 entre 10 e 30 — aguardar aumento de liquidez.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
TAEE11,TAEER437,PUT,42.39,2026-06-19,23,CURTO,3.33,3539.2,3481.2,4226.15,6.0,-0.162548,1.413043,0.086341,ITM,26.1,38.73,0.011491,-0.143521,-0.130835,0.245069,-0.155473,0.169737,-0.204658,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,AGUARDAR_LIQUIDEZ,Liquidez score 26.1 entre 10 e 30 — aguardar aumento de liquidez.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
SUZB3,SUZBF464,CALL,46.42,2026-06-19,23,CURTO,0.1,4154.2,5446.4,16451.76,11.8,-0.747492,-0.333333,-0.10168,DEEP_OTM,42.5,41.7,0.0,-0.119324,-0.270086,0.231886,-0.292981,0.015834,-0.29182,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 42.5 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
GGBR4,GGBRR211W4,PUT,21.11,2026-06-26,30,CURTO,0.63,4230.0,4230.0,4230.0,14.0,0.0,0.0,-0.137376,DEEP_OTM,42.5,24.01,0.028706,0.105433,0.115706,0.274542,-0.014368,0.574426,-0.382472,ALTA_MODERADA,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 42.5 ≥ 30 — monitorar confirmação via RTD.,Reversão de tendência antes do vencimento. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
BPAC11,BPACR615,PUT,61.55,2026-06-19,23,CURTO,6.63,32324.8,130597.7,72824.38,5.8,-0.556127,0.816438,0.123802,DEEP_ITM,42.6,53.93,-0.010459,-0.130582,-0.128052,0.281294,-0.161797,0.401143,0.134169,BAIXA_MODERADA,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.8,MONITORAR_NO_RTD,Liquidez score 42.6 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
VALE3,VALEF561,CALL,56.18,2026-06-19,23,CURTO,25.37,406675.4,214517.6,146350.56,4.0,1.778776,-0.101947,0.479174,DEEP_ITM,76.0,83.1,-0.00479,-0.047237,-0.011773,0.337119,-0.077589,0.664663,-0.15519,LATERAL,LATERALIDADE,Monitorar — Iron Condor futuro,57.8,CANDIDATA_PROXIMO_PREGAO,Liquidez score 76.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Ruptura da faixa lateral invalida estrutura Iron Condor. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
BBAS3,BBASV216,PUT,21.27,2026-10-16,142,LONGO,1.43,8187.8,4597.2,3499.19,5.2,1.339913,0.201681,0.015515,ATM,25.7,20.94,0.011594,-0.105128,-0.208617,0.232023,-0.240754,0.141144,0.054066,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.7,AGUARDAR_LIQUIDEZ,Liquidez score 25.7 entre 10 e 30 — aguardar aumento de liquidez.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
PETR4,PETRR374,PUT,36.94,2026-06-19,23,CURTO,0.08,3583.8,3184.6,3517.62,32.4,0.018814,0.142857,-0.204115,DEEP_OTM,42.2,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.7,MONITORAR_NO_RTD,Liquidez score 42.2 ≥ 30 — monitorar confirmação via RTD.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
RADL3,RADLR204,PUT,19.87,2026-06-19,23,CURTO,1.75,6667.5,6529.15,3862.35,5.4,0.726279,1.160494,0.08455,ITM,25.6,18.19,-0.071465,-0.199031,-0.311246,0.357267,-0.326296,0.361527,-4.6e-05,BAIXA_FORTE,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.7,AGUARDAR_LIQUIDEZ,Liquidez score 25.6 entre 10 e 30 — aguardar aumento de liquidez.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
PETR4,PETRR369,PUT,36.44,2026-06-19,23,CURTO,0.06,3997.0,5994.0,4195.05,13.0,-0.04721,0.2,-0.220637,DEEP_OTM,42.4,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.7,MONITORAR_NO_RTD,Liquidez score 42.4 ≥ 30 — monitorar confirmação via RTD.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
B3SA3,B3SAI169,CALL,16.89,2026-09-18,114,LONGO,1.61,1452.75,1452.75,1452.75,2.0,0.0,-0.356,-0.013618,ATM,8.9,16.66,-0.002395,-0.126377,-0.061408,0.377431,-0.160282,0.361111,0.207843,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.7,DESCARTAR_ILIQUIDA,Liquidez score 8.9 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
SUZB3,SUZBE445W5,CALL,44.5,2026-05-29,2,CURTO,0.06,1547.0,1547.0,1547.0,2.0,0.0,-0.915493,-0.062921,OTM,8.9,41.7,0.0,-0.119324,-0.270086,0.231886,-0.292981,0.015834,-0.29182,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.7,DESCARTAR_ILIQUIDA,Liquidez score 8.9 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
RENT3,RENTF403,CALL,40.37,2026-06-19,23,CURTO,3.43,2884.67,2884.67,2884.67,6.0,0.0,-0.171498,0.073817,ITM,25.7,43.35,0.008609,-0.141584,-0.173183,0.548057,-0.179443,0.325688,-0.214046,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.7,AGUARDAR_LIQUIDEZ,Liquidez score 25.7 entre 10 e 30 — aguardar aumento de liquidez.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
BBAS3,BBASR185,PUT,18.35,2026-06-19,23,CURTO,0.06,3922.4,13187.2,7324.19,17.0,-0.46446,-0.25,-0.141144,DEEP_OTM,42.4,20.94,0.011594,-0.105128,-0.208617,0.232023,-0.240754,0.141144,0.054066,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.7,MONITORAR_NO_RTD,Liquidez score 42.4 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
PETR4,PETRF222,CALL,22.23,2026-06-19,23,CURTO,25.55,63875.0,63875.0,63875.0,1.0,0.0,0.0,1.0009,DEEP_ITM,42.3,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.7,MONITORAR_NO_RTD,Liquidez score 42.3 ≥ 30 — monitorar confirmação via RTD.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
BPAC11,BPACF550W4,CALL,55.05,2026-06-26,30,CURTO,1.06,1908.0,1908.0,1908.0,2.0,0.0,0.0,-0.020345,OTM,9.1,53.93,-0.010459,-0.130582,-0.128052,0.281294,-0.161797,0.401143,0.134169,BAIXA_MODERADA,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.7,DESCARTAR_ILIQUIDA,Liquidez score 9.1 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
BBAS3,BBASF221W4,CALL,22.1,2026-06-26,30,CURTO,0.29,228.5,228.5,228.5,2.25,0.0,-0.806667,-0.052489,OTM,9.1,20.94,0.011594,-0.105128,-0.208617,0.232023,-0.240754,0.141144,0.054066,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.7,DESCARTAR_ILIQUIDA,Liquidez score 9.1 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
RENT3,RENTG418,CALL,41.82,2026-07-17,51,MEDIO,5.0,30425.0,30425.0,30425.0,6.0,0.0,0.358696,0.036585,ITM,42.3,43.35,0.008609,-0.141584,-0.173183,0.548057,-0.179443,0.325688,-0.214046,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.7,MONITORAR_NO_RTD,Liquidez score 42.3 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
RADL3,RADLR243,PUT,24.31,2026-06-19,23,CURTO,5.42,32075.0,25906.0,21716.92,5.8,0.476959,1.203252,0.251748,DEEP_ITM,42.4,18.19,-0.071465,-0.199031,-0.311246,0.357267,-0.326296,0.361527,-4.6e-05,BAIXA_FORTE,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",57.7,MONITORAR_NO_RTD,Liquidez score 42.4 ≥ 30 — monitorar confirmação via RTD.,Recuperação inesperada do ativo antes do vencimento. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
BBDC4,BBDCR166W1,PUT,16.66,2026-06-05,9,CURTO,0.06,1564.0,1564.0,1564.0,2.0,0.0,-0.571429,-0.057623,OTM,8.9,17.62,-0.003957,-0.136698,-0.173933,0.252721,-0.190257,0.143413,-0.134187,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.7,DESCARTAR_ILIQUIDA,Liquidez score 8.9 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
BBDC4,BBDCF205,CALL,20.26,2026-06-19,23,CURTO,0.03,3597.0,18116.0,64058.33,34.6,-0.943848,-0.25,-0.130306,DEEP_OTM,42.2,17.62,-0.003957,-0.136698,-0.173933,0.252721,-0.190257,0.143413,-0.134187,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.7,MONITORAR_NO_RTD,Liquidez score 42.2 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_OTM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
BBDC4,BBDCF191W1,CALL,19.16,2026-06-05,9,CURTO,0.06,203.2,183.43,183.43,2.2,0.107788,-0.923077,-0.080376,OTM,8.9,17.62,-0.003957,-0.136698,-0.173933,0.252721,-0.190257,0.143413,-0.134187,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.7,DESCARTAR_ILIQUIDA,Liquidez score 8.9 < 10 — volume insuficiente para estrutura.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
BBDC4,BBDCR263,PUT,26.01,2026-06-19,23,CURTO,7.71,23855.33,23855.33,23855.33,7.0,0.0,0.030749,0.322568,DEEP_ITM,42.3,17.62,-0.003957,-0.136698,-0.173933,0.252721,-0.190257,0.143413,-0.134187,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",57.7,MONITORAR_NO_RTD,Liquidez score 42.3 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago. Moneyness DEEP_ITM aumenta risco de expiração sem valor.,2026-05-27,2026-05-22
